,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
63,7,37131,37442,104.90792999999998,103.311,-11.178509999999804,-0.015222204841902509,2016-10-25 09:30:00,2016-11-02 21:00:00,8 days 11:30:00
64,7,37663,38708,103.63459499999999,114.424,75.52583500000011,0.10411007058019583,2016-11-09 12:30:00,2016-12-09 07:00:00,29 days 18:30:00
65,7,38724,39213,115.803135,117.2,9.778055000000037,0.012062410918322719,2016-12-09 15:00:00,2016-12-23 19:30:00,14 days 04:30:00
66,7,39542,39639,118.58095499999999,116.198,-16.68068499999997,-0.020095596295374718,2017-01-04 10:00:00,2017-01-06 10:30:00,2 days 00:30:00
67,7,40161,40261,114.25945499999999,113.602,-4.602184999999892,-0.005754053351645916,2017-01-23 07:30:00,2017-01-25 09:30:00,2 days 02:00:00
68,7,40393,40534,115.02124499999998,113.287,-12.13971499999981,-0.015077605880548184,2017-01-30 03:30:00,2017-02-02 02:00:00,2 days 22:30:00
69,7,40858,41133,113.92478999999999,113.11,-5.703529999999915,-0.0071519991390810445,2017-02-10 20:00:00,2017-02-20 13:30:00,9 days 17:30:00
70,7,41521,41990,114.94687499999999,113.222,-12.074124999999981,-0.015005845091482506,2017-03-02 15:30:00,2017-03-16 10:00:00,13 days 18:30:00
71,7,42505,42677,112.64341499999999,111.254,-9.725904999999898,-0.012334631367488136,2017-03-31 05:30:00,2017-04-05 19:30:00,5 days 14:00:00
72,7,43232,44078,109.871625,113.1,22.598625,0.029383155113979598,2017-04-21 09:00:00,2017-05-17 00:00:00,25 days 15:00:00
73,7,44407,44526,112.311765,110.883,-10.00135499999999,-0.01272141881128841,2017-05-25 20:30:00,2017-05-30 08:00:00,4 days 11:30:00
74,7,45010,45124,110.565075,110.646,0.5664750000000538,0.0007319219021015844,2017-06-13 10:00:00,2017-06-15 19:00:00,2 days 09:00:00
75,7,45139,46111,111.43842,113.434,13.969060000000027,0.01790746853733216,2017-06-16 02:30:00,2017-07-14 08:30:00,28 days 06:00:00
76,7,46933,46962,111.09671999999999,110.102,-6.963039999999907,-0.00895363967541063,2017-08-08 11:30:00,2017-08-09 02:00:00,0 days 14:30:00
77,7,46978,47020,110.56808999999998,109.974,-4.15862999999986,-0.005373069210112824,2017-08-09 10:00:00,2017-08-10 07:00:00,0 days 21:00:00
78,7,47242,47380,110.69270999999999,108.882,-12.674969999999902,-0.01635798780244868,2017-08-16 22:00:00,2017-08-21 19:00:00,4 days 21:00:00
79,7,47582,47663,109.698765,108.47,-8.60135499999997,-0.01120126557486767,2017-08-28 00:00:00,2017-08-29 16:30:00,1 days 16:30:00
80,7,47682,47933,110.10980999999998,108.669,-10.085669999999894,-0.013085210118880308,2017-08-30 02:00:00,2017-09-06 07:30:00,7 days 05:30:00
81,7,48190,49052,110.673615,112.659,13.897695000000056,0.0179390995767148,2017-09-13 16:00:00,2017-10-09 15:00:00,25 days 23:00:00
82,6,49054,49067,113.25847499999998,112.561,-4.1848499999998126,-0.006158258796968297,2017-10-09 16:00:00,2017-10-09 22:30:00,0 days 06:30:00
83,6,49076,49085,113.230335,112.641,-3.5360099999999477,-0.00520474482390243,2017-10-10 03:00:00,2017-10-10 07:30:00,0 days 04:30:00
84,6,49423,49806,113.58509999999998,113.185,-2.4005999999998835,-0.0035224690562404293,2017-10-19 08:30:00,2017-10-31 07:00:00,11 days 22:30:00
85,6,49956,50150,114.69461999999999,113.457,-7.425719999999956,-0.010790567159994047,2017-11-03 10:00:00,2017-11-09 12:00:00,6 days 02:00:00
86,6,50888,51395,113.10873,112.123,-5.914379999999937,-0.008714888762343942,2017-11-30 21:00:00,2017-12-15 10:30:00,14 days 13:30:00
87,6,51586,51806,114.13382999999999,112.649,-8.908979999999929,-0.013009552032031024,2017-12-21 10:00:00,2017-12-29 09:00:00,7 days 23:00:00
88,6,52040,52163,113.62329,111.595,-12.16973999999999,-0.017851005722506308,2018-01-08 15:00:00,2018-01-11 04:30:00,2 days 13:30:00
89,6,52521,52588,111.32284499999999,110.275,-6.287069999999886,-0.009412668172466998,2018-01-22 15:30:00,2018-01-24 01:00:00,1 days 09:30:00
90,6,52936,53151,110.215335,108.931,-7.706009999999992,-0.011652960996761497,2018-02-02 07:00:00,2018-02-08 18:30:00,6 days 11:30:00
91,6,53601,53764,107.74403999999998,107.008,-4.416239999999931,-0.006831375545227281,2018-02-22 03:30:00,2018-02-27 13:00:00,5 days 09:30:00
92,6,54154,54381,107.39832,105.902,-8.977919999999983,-0.013932433952411838,2018-03-09 16:00:00,2018-03-16 08:30:00,6 days 16:30:00
93,6,54822,56128,107.08576499999998,109.141,12.331410000000147,0.01919242020636469,2018-03-29 14:00:00,2018-05-07 19:00:00,39 days 05:00:00
94,6,56286,56749,109.94498999999999,109.073,-5.23193999999998,-0.007931148113251907,2018-05-11 02:00:00,2018-05-24 17:30:00,13 days 15:30:00
95,6,57099,57654,110.32889999999999,110.085,-1.4633999999999787,-0.0022106628453650856,2018-06-05 00:30:00,2018-06-20 14:00:00,15 days 13:30:00
96,6,57976,58239,111.23138999999999,110.416,-4.892339999999962,-0.007330574579711646,2018-06-29 07:00:00,2018-07-06 18:30:00,7 days 11:30:00
97,6,58332,58747,111.82735499999998,110.895,-5.594129999999922,-0.008337450170398664,2018-07-10 17:00:00,2018-07-23 08:30:00,12 days 15:30:00
98,6,59063,59296,112.35296999999998,111.188,-6.989819999999895,-0.010368840271868018,2018-07-31 22:30:00,2018-08-07 19:00:00,6 days 20:30:00
99,6,59644,59712,111.481635,110.605,-5.259809999999959,-0.007863492493629054,2018-08-17 01:00:00,2018-08-20 11:00:00,3 days 10:00:00
100,6,59909,60224,111.957,111.078,-5.273999999999944,-0.007851228596693294,2018-08-24 13:30:00,2018-09-04 03:00:00,10 days 13:30:00
101,6,60322,60446,111.81931499999999,111.109,-4.2618899999999655,-0.0063523461934996694,2018-09-06 04:00:00,2018-09-10 18:00:00,4 days 14:00:00
102,6,60550,61434,111.78012,113.055,7.649280000000061,0.01140524808883736,2018-09-12 22:00:00,2018-10-09 08:00:00,26 days 10:00:00
103,6,61821,62048,113.04340499999998,112.345,-4.190429999999878,-0.006178202080873052,2018-10-19 09:30:00,2018-10-26 03:00:00,6 days 17:30:00
104,6,62214,62777,113.68660499999999,113.346,-2.0436299999998937,-0.0029959993967625387,2018-10-31 13:00:00,2018-11-16 07:30:00,15 days 18:30:00
105,6,63065,63362,113.811225,112.743,-6.409349999999989,-0.009385937107697417,2018-11-26 07:30:00,2018-12-04 12:00:00,8 days 04:30:00
106,6,63656,63867,113.94689999999999,112.481,-8.795399999999944,-0.01286476420157101,2018-12-12 15:00:00,2018-12-19 00:30:00,6 days 09:30:00
107,6,64522,64605,108.92792999999999,108.004,-5.543579999999906,-0.008482030274512553,2019-01-10 20:00:00,2019-01-14 13:30:00,3 days 17:30:00
108,6,64725,65116,109.60529999999999,109.194,-2.4677999999998974,-0.0037525557614457306,2019-01-17 01:30:00,2019-01-29 05:00:00,12 days 03:30:00
109,6,65378,65878,110.42135999999999,110.574,0.9158400000000313,0.0013823412426725579,2019-02-05 16:00:00,2019-02-20 02:00:00,14 days 10:00:00
110,6,65935,66499,111.30776999999999,111.078,-1.378619999999927,-0.002064276375314922,2019-02-21 06:30:00,2019-03-10 23:30:00,17 days 17:00:00
111,5,66710,66883,112.24443,110.677,-7.837149999999937,-0.013964434582633523,2019-03-15 09:00:00,2019-03-20 23:30:00,5 days 14:30:00
112,5,67198,67585,111.328875,111.15,-0.894374999999954,-0.0016067260178457277,2019-03-29 13:00:00,2019-04-10 15:30:00,12 days 02:30:00
113,5,67724,67987,112.48663499999999,111.914,-2.8631749999999556,-0.005090693663296064,2019-04-15 13:00:00,2019-04-23 00:30:00,7 days 11:30:00
114,5,68903,69154,110.64848999999998,109.477,-5.857449999999886,-0.010587491975714958,2019-05-20 02:30:00,2019-05-27 08:00:00,7 days 05:30:00
115,5,69667,69868,108.98420999999998,108.609,-1.876049999999907,-0.0034427923090875057,2019-06-11 00:30:00,2019-06-17 05:00:00,6 days 04:30:00
116,5,70005,70010,108.63346499999999,107.635,-4.992324999999909,-0.009191136451368709,2019-06-20 01:30:00,2019-06-20 04:00:00,0 days 02:30:00
117,5,70321,70551,108.24754499999999,107.94,-1.537724999999952,-0.002841126789526638,2019-06-28 15:30:00,2019-07-05 10:30:00,6 days 19:00:00
118,5,70618,70838,109.214355,107.925,-6.446775000000002,-0.011805728285443795,2019-07-08 20:00:00,2019-07-15 10:00:00,6 days 14:00:00
119,5,71190,71511,108.603315,106.954,-8.246575000000007,-0.01518659904626296,2019-07-24 18:00:00,2019-08-02 10:30:00,8 days 16:30:00
120,5,71974,72267,106.65461999999998,105.237,-7.088099999999926,-0.013291688630084564,2019-08-16 02:00:00,2019-08-26 04:30:00,10 days 02:30:00
121,5,72496,73237,106.75913999999999,107.711,4.759300000000053,0.008915957921729278,2019-08-30 23:00:00,2019-09-23 09:30:00,23 days 10:30:00
122,5,73482,73644,108.43145999999999,106.858,-7.867299999999915,-0.014511102220702177,2019-09-30 12:00:00,2019-10-03 21:00:00,3 days 09:00:00
123,5,73874,74281,108.15005999999998,108.33,0.899700000000081,0.0016637993543417995,2019-10-10 16:00:00,2019-10-23 03:30:00,12 days 11:30:00
124,5,74429,74630,109.31686499999998,107.973,-6.719324999999898,-0.012293299849021277,2019-10-28 04:30:00,2019-11-01 09:00:00,4 days 04:30:00
125,5,74799,75047,109.441485,108.734,-3.5374250000000274,-0.006464504753384892,2019-11-06 22:30:00,2019-11-14 02:30:00,7 days 04:00:00
126,5,75428,75737,109.47163499999999,108.74,-3.6581749999999857,-0.006683329430495877,2019-11-26 01:00:00,2019-12-04 11:30:00,8 days 10:30:00
127,5,76053,76365,110.024385,109.4,-3.1219249999999477,-0.005674969235229033,2019-12-13 01:30:00,2019-12-23 13:30:00,10 days 12:00:00
128,5,76506,76512,109.97614499999999,109.112,-4.3207249999999675,-0.007857567657058695,2019-12-30 02:00:00,2019-12-30 05:00:00,0 days 03:00:00
129,5,76843,77301,110.03443499999999,109.632,-2.012174999999914,-0.0036573550816159095,2020-01-09 16:30:00,2020-01-23 05:30:00,13 days 13:00:00
130,5,77771,78173,110.30779499999998,109.747,-2.803974999999923,-0.005083910887711873,2020-02-06 00:30:00,2020-02-18 09:30:00,12 days 09:00:00
131,5,78228,78491,110.870595,110.378,-2.4629749999999717,-0.004442972458116534,2020-02-19 13:00:00,2020-02-27 00:30:00,7 days 11:30:00
132,5,79063,79544,108.834465,107.897,-4.6873249999999445,-0.008613677661759023,2020-03-13 21:30:00,2020-03-27 22:00:00,14 days 00:30:00
133,5,79834,80051,109.716855,107.975,-8.709275000000005,-0.01587591077050099,2020-04-07 00:00:00,2020-04-13 12:30:00,6 days 12:30:00
134,5,80338,80477,107.88976499999998,107.6,-1.4488249999999425,-0.002685750589965452,2020-04-21 12:00:00,2020-04-24 09:30:00,2 days 21:30:00
135,5,81045,81689,107.99428499999998,107.146,-4.241424999999879,-0.007854906396204009,2020-05-12 05:30:00,2020-05-29 15:30:00,17 days 10:00:00
136,5,81742,81762,108.08976,107.562,-2.6388000000000034,-0.004882608676344602,2020-06-01 18:00:00,2020-06-02 04:00:00,0 days 10:00:00
137,5,81798,82078,109.24450499999998,107.255,-9.9475249999999,-0.01821148807438855,2020-06-02 22:00:00,2020-06-10 18:00:00,7 days 20:00:00
138,5,82369,82398,107.34002999999998,106.893,-2.235149999999919,-0.00416461594057671,2020-06-18 19:30:00,2020-06-19 10:00:00,0 days 14:30:00
139,5,82651,82977,107.62846499999999,107.665,0.1826750000000743,0.0003394548087256588,2020-06-26 16:30:00,2020-07-07 11:30:00,10 days 19:00:00
140,5,83351,83502,107.76413999999998,106.84,-4.6206999999999,-0.00857557996565439,2020-07-17 06:30:00,2020-07-22 10:00:00,5 days 03:30:00
141,5,83559,83565,107.69178,107.1,-2.9589,-0.005495126926121974,2020-07-23 14:30:00,2020-07-23 17:30:00,0 days 03:00:00
142,5,83936,84168,106.444575,106.026,-2.0928750000000207,-0.003932328162332355,2020-08-04 11:00:00,2020-08-11 07:00:00,6 days 20:00:00
143,5,84195,84440,107.09179499999999,105.374,-8.588974999999976,-0.016040397866148304,2020-08-11 20:30:00,2020-08-18 23:00:00,7 days 02:30:00
144,5,84669,84872,106.98928499999998,105.898,-5.456424999999925,-0.010199946658209558,2020-08-25 17:30:00,2020-08-31 23:00:00,6 days 05:30:00
145,4,85021,85237,106.69281,106.108,-2.339239999999961,-0.005481250329801846,2020-09-04 01:30:00,2020-09-10 13:30:00,6 days 12:00:00
146,5,85724,86058,105.98930999999999,105.576,-2.066549999999978,-0.003899544208750827,2020-09-24 17:00:00,2020-10-05 16:00:00,10 days 23:00:00
147,4,86114,86347,106.13804999999999,105.584,-2.216199999999958,-0.005220088366047704,2020-10-06 20:00:00,2020-10-13 16:30:00,6 days 20:30:00
148,4,86596,86642,105.99734999999998,104.498,-5.997399999999914,-0.014145164949878275,2020-10-20 21:00:00,2020-10-21 20:00:00,0 days 23:00:00
149,4,87074,87184,105.00842999999999,103.68,-5.3137199999999325,-0.012650698615339628,2020-11-03 20:00:00,2020-11-06 03:00:00,2 days 07:00:00
150,4,87351,87547,106.03352999999998,104.184,-7.398119999999949,-0.017442878681865892,2020-11-11 14:30:00,2020-11-17 16:30:00,6 days 02:00:00
151,4,87825,88005,104.91797999999999,104.413,-2.0199199999999564,-0.004813093046587391,2020-11-25 11:30:00,2020-12-01 05:30:00,5 days 18:00:00
152,4,88107,88221,104.97425999999999,104.072,-3.6090399999999363,-0.008595059398370464,2020-12-03 08:30:00,2020-12-07 17:30:00,4 days 09:00:00
153,4,88393,88495,104.50693499999998,104.092,-1.6597399999999425,-0.003970406365854884,2020-12-11 07:30:00,2020-12-15 10:30:00,4 days 03:00:00
154,4,88821,89005,104.03156999999999,103.153,-3.5142799999999284,-0.008445224848572241,2020-12-24 05:30:00,2020-12-31 06:30:00,7 days 01:00:00
155,4,89250,89507,104.33909999999999,103.855,-1.936399999999935,-0.004639679659878104,2021-01-08 14:00:00,2021-01-15 22:30:00,7 days 08:30:00
156,4,89870,90359,104.29889999999999,104.574,1.100400000000036,0.0026376117101907237,2021-01-27 12:00:00,2021-02-10 16:30:00,14 days 04:30:00
157,4,90544,90782,105.76619999999998,105.267,-1.9967999999999506,-0.004719844335903001,2021-02-16 13:00:00,2021-02-23 12:00:00,6 days 23:00:00
158,4,90919,91694,106.69381499999999,108.667,7.89274000000006,0.018493902387875183,2021-02-26 08:30:00,2021-03-22 11:00:00,24 days 02:30:00
159,4,91895,92264,110.31784499999999,109.756,-2.247379999999964,-0.005092965693809459,2021-03-26 15:30:00,2021-04-07 09:00:00,11 days 17:30:00
160,4,92983,93363,109.37213999999999,108.898,-1.8965599999999654,-0.004335107642586045,2021-04-28 08:30:00,2021-05-10 06:30:00,11 days 22:00:00
161,4,93547,93727,110.01433499999999,108.922,-4.369339999999966,-0.009929024249430651,2021-05-14 02:30:00,2021-05-19 20:30:00,5 days 18:00:00
162,4,94013,94421,110.44547999999999,109.465,-3.9219199999999432,-0.008877502275330684,2021-05-27 19:30:00,2021-06-09 07:30:00,12 days 12:00:00
163,4,94595,95150,110.63039999999998,110.458,-0.6895999999999276,-0.0015583420108756796,2021-06-14 22:30:00,2021-06-30 12:00:00,15 days 13:30:00
164,4,95220,95406,112.10171999999999,110.664,-5.750879999999938,-0.012825137740972936,2021-07-01 23:00:00,2021-07-07 20:00:00,5 days 21:00:00
165,4,95732,95760,110.74195499999999,109.917,-3.2998199999999542,-0.007449344740211528,2021-07-16 15:00:00,2021-07-19 05:00:00,2 days 14:00:00
166,4,95960,96151,110.81531999999999,109.71,-4.4212799999999675,-0.009974433137945105,2021-07-23 09:00:00,2021-07-29 08:30:00,5 days 23:30:00
167,4,96475,96743,110.82034499999999,109.216,-6.41737999999998,-0.014476989762123527,2021-08-09 02:30:00,2021-08-16 16:30:00,7 days 14:00:00
168,4,96969,97473,110.49070499999999,109.833,-2.6308199999999715,-0.005952582165169362,2021-08-23 09:30:00,2021-09-06 21:30:00,14 days 12:00:00
169,4,97582,97730,110.754015,110.064,-2.76006000000001,-0.006230157886375487,2021-09-09 04:00:00,2021-09-14 06:00:00,5 days 02:00:00
170,4,98110,98473,110.91582,111.455,2.156720000000007,0.004861164079208891,2021-09-24 04:00:00,2021-10-05 17:30:00,11 days 13:30:00
171,4,98598,99126,112.47658499999999,113.646,4.67766000000006,0.010396963954764527,2021-10-08 08:00:00,2021-10-25 08:00:00,17 days 00:00:00
172,4,99407,99580,114.62929499999998,113.447,-4.729179999999928,-0.010314073727836992,2021-11-02 03:30:00,2021-11-05 18:00:00,3 days 14:30:00
173,4,99824,100127,114.40819499999999,115.017,2.4352200000000153,0.005321340835767963,2021-11-12 21:00:00,2021-11-23 04:30:00,10 days 07:30:00
174,4,100128,100353,115.65238499999998,113.765,-7.549539999999922,-0.016319464574811704,2021-11-23 05:00:00,2021-11-29 21:30:00,6 days 16:30:00
175,4,100651,100854,113.967,113.583,-1.5360000000000014,-0.0033693964042222913,2021-12-08 02:30:00,2021-12-14 08:00:00,6 days 05:30:00
