,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
181,4,16193,16202,119.7357,118.621,-4.4587999999999965,-0.009309671217523241,2015-02-18 18:30:00,2015-02-18 23:00:00,0 days 04:30:00
182,4,16237,16271,119.66233499999998,118.84,-3.2893399999999247,-0.006872128978596126,2015-02-19 16:30:00,2015-02-20 09:30:00,0 days 17:00:00
183,4,16303,16340,119.65329,118.877,-3.105160000000012,-0.006487828291223741,2015-02-23 01:30:00,2015-02-23 20:00:00,0 days 18:30:00
184,4,16366,16396,119.81409,118.957,-3.428359999999998,-0.007153499225341475,2015-02-24 09:00:00,2015-02-25 00:00:00,0 days 15:00:00
185,4,16431,16470,119.42716499999999,118.725,-2.808659999999975,-0.005879441247726103,2015-02-25 17:30:00,2015-02-26 13:00:00,0 days 19:30:00
186,4,16481,16515,119.90051999999999,119.377,-2.0940799999999626,-0.004366286318024271,2015-02-26 18:30:00,2015-02-27 11:30:00,0 days 17:00:00
187,4,16528,16606,120.11961,119.67,-1.798439999999971,-0.0037430191456665485,2015-02-27 18:00:00,2015-03-03 09:00:00,3 days 15:00:00
188,4,16660,16670,120.17387999999998,119.656,-2.071519999999907,-0.004309422313733879,2015-03-04 12:00:00,2015-03-04 17:00:00,0 days 05:00:00
189,4,16680,16746,120.31357499999999,119.986,-1.310299999999927,-0.002722676971405602,2015-03-04 22:00:00,2015-03-06 07:00:00,1 days 09:00:00
190,4,16765,16867,121.48339499999999,121.187,-1.185579999999959,-0.002439798459698883,2015-03-06 16:30:00,2015-03-10 18:30:00,4 days 02:00:00
191,4,16897,16949,121.88539499999999,121.134,-3.005579999999952,-0.006164766500530994,2015-03-11 09:30:00,2015-03-12 11:30:00,1 days 02:00:00
192,4,16977,17013,121.88539499999999,121.264,-2.4855799999999704,-0.005098190804566749,2015-03-13 01:30:00,2015-03-13 19:30:00,0 days 18:00:00
193,4,17066,17098,121.99091999999999,121.211,-3.11967999999996,-0.006393262711683723,2015-03-16 22:00:00,2015-03-17 14:00:00,0 days 16:00:00
194,4,17121,17142,121.931625,121.203,-2.9144999999999754,-0.005975685143210341,2015-03-18 01:30:00,2015-03-18 12:00:00,0 days 10:30:00
195,4,17193,17229,121.24018499999998,120.713,-2.1087399999999548,-0.004348269511465941,2015-03-19 13:30:00,2015-03-20 07:30:00,0 days 18:00:00
196,4,17241,17253,121.64620499999998,120.165,-5.924819999999897,-0.012176335463979115,2015-03-20 13:30:00,2015-03-20 19:30:00,0 days 06:00:00
197,4,17357,17382,120.34874999999998,119.624,-2.898999999999944,-0.006022081658513145,2015-03-24 23:30:00,2015-03-25 12:00:00,0 days 12:30:00
198,4,17451,17494,119.78192999999999,119.15,-2.527719999999931,-0.005275670545632272,2015-03-26 22:30:00,2015-03-27 20:00:00,0 days 21:30:00
199,4,17518,17578,119.76383999999999,119.978,0.8566400000000272,0.001788185816353316,2015-03-30 09:00:00,2015-03-31 15:00:00,1 days 06:00:00
200,4,17627,17640,120.41507999999999,119.594,-3.2843199999999797,-0.006818747286469362,2015-04-01 15:30:00,2015-04-01 22:00:00,0 days 06:30:00
201,4,17683,17713,120.33970499999998,119.638,-2.8068199999999024,-0.005831034736207608,2015-04-02 19:30:00,2015-04-03 10:30:00,0 days 15:00:00
202,4,17765,17854,119.65529999999998,119.834,0.714800000000082,0.0014934566208100186,2015-04-06 12:30:00,2015-04-08 09:00:00,1 days 20:30:00
203,4,17886,17918,120.75476999999998,120.164,-2.3630799999999113,-0.00489231191446915,2015-04-09 01:00:00,2015-04-09 17:00:00,0 days 16:00:00
204,3,17928,17960,121.27736999999999,120.287,-2.9711099999999533,-0.00816615663746656,2015-04-09 22:00:00,2015-04-10 14:00:00,0 days 16:00:00
205,3,17997,18024,121.04019,120.051,-2.9675699999999807,-0.008172409511253975,2015-04-13 08:30:00,2015-04-13 22:00:00,0 days 13:30:00
206,3,18093,18113,120.26131499999998,119.247,-3.0429449999999463,-0.00843425834816447,2015-04-15 08:30:00,2015-04-15 18:30:00,0 days 10:00:00
207,3,18149,18166,119.83016999999998,118.947,-2.6495099999999354,-0.0073701806481620835,2015-04-16 12:30:00,2015-04-16 21:00:00,0 days 08:30:00
208,3,18221,18228,119.54072999999998,118.95,-1.772189999999938,-0.004941662979638606,2015-04-20 00:30:00,2015-04-20 04:00:00,0 days 03:30:00
209,3,18236,18237,119.39098499999999,118.627,-2.291954999999973,-0.006399017480256064,2015-04-20 08:00:00,2015-04-20 08:30:00,0 days 00:30:00
210,3,18256,18341,119.84624999999998,119.392,-1.3627499999999628,-0.0037902729538887847,2015-04-20 18:00:00,2015-04-22 12:30:00,1 days 18:30:00
211,3,18357,18395,120.436185,120.018,-1.254554999999982,-0.0034722537914996243,2015-04-22 20:30:00,2015-04-23 15:30:00,0 days 19:00:00
212,3,18485,18512,119.73971999999999,119.095,-1.9341599999999772,-0.005384345311647554,2015-04-27 12:30:00,2015-04-28 02:00:00,0 days 13:30:00
213,3,18581,18605,119.83318499999999,119.119,-2.142554999999959,-0.005959826570578031,2015-04-29 12:30:00,2015-04-30 00:30:00,0 days 12:00:00
214,3,18639,18724,120.02413499999999,120.104,0.23959500000003686,0.0006654078365155858,2015-04-30 17:30:00,2015-05-04 12:00:00,3 days 18:30:00
215,3,18737,18757,120.82411499999999,120.142,-2.046344999999988,-0.005645520349973121,2015-05-04 18:30:00,2015-05-05 04:30:00,0 days 10:00:00
216,3,18773,18792,120.876375,119.836,-3.121124999999992,-0.008606934150697354,2015-05-05 12:30:00,2015-05-05 22:00:00,0 days 09:30:00
217,3,18888,18936,120.36281999999999,119.789,-1.7214599999999507,-0.004767419041860177,2015-05-07 22:00:00,2015-05-08 22:00:00,1 days 00:00:00
218,3,18960,19019,120.48542999999998,120.041,-1.3332899999999483,-0.0036886617742907246,2015-05-11 10:00:00,2015-05-12 15:30:00,1 days 05:30:00
219,3,19113,19116,119.81308499999999,119.088,-2.1752549999999786,-0.006051801437213622,2015-05-14 14:30:00,2015-05-14 16:00:00,0 days 01:30:00
220,3,19124,19132,119.71258499999999,119.148,-1.6937549999999817,-0.0047161708186319595,2015-05-14 20:00:00,2015-05-15 00:00:00,0 days 04:00:00
221,3,19136,19181,119.78393999999999,119.354,-1.2898199999999633,-0.0035892958605301395,2015-05-15 02:00:00,2015-05-18 00:30:00,2 days 22:30:00
222,3,19198,19347,120.26734499999998,120.888,1.8619650000000831,0.005160627766415127,2015-05-18 09:00:00,2015-05-21 11:30:00,3 days 02:30:00
223,3,19373,19376,121.62208499999998,121.051,-1.713254999999947,-0.004695569887656403,2015-05-22 00:30:00,2015-05-22 02:00:00,0 days 01:30:00
224,3,19408,19454,122.03111999999999,121.492,-1.6173599999999482,-0.00441788946950572,2015-05-22 18:00:00,2015-05-25 17:00:00,2 days 23:00:00
225,3,19478,19618,122.36980499999999,123.802,4.296585000000064,0.011703826773279635,2015-05-26 05:00:00,2015-05-29 03:00:00,2 days 22:00:00
226,3,19646,19690,124.424025,124.103,-0.9630750000000177,-0.0025800885319374744,2015-05-29 17:00:00,2015-06-01 15:00:00,2 days 22:00:00
227,3,19697,19736,125.25917999999999,124.774,-1.4555399999999565,-0.0038734087194246536,2015-06-01 18:30:00,2015-06-02 14:00:00,0 days 19:30:00
228,3,19785,19832,125.006925,124.057,-2.8497749999999797,-0.007598979016562479,2015-06-03 14:30:00,2015-06-04 14:00:00,0 days 23:30:00
229,3,19849,19923,124.89838499999999,125.431,1.5978450000000208,0.004264386605159043,2015-06-04 22:30:00,2015-06-08 11:30:00,3 days 13:00:00
230,3,20001,20013,124.98682499999998,122.979,-6.023474999999948,-0.01606429317650071,2015-06-10 02:30:00,2015-06-10 08:30:00,0 days 06:00:00
231,3,20057,20103,123.69137999999998,123.461,-0.6911399999999475,-0.0018625388446630309,2015-06-11 06:30:00,2015-06-12 05:30:00,0 days 23:00:00
232,3,20118,20136,124.31146499999998,123.431,-2.64139499999996,-0.007082733680276232,2015-06-12 13:00:00,2015-06-12 22:00:00,0 days 09:00:00
233,3,20164,20187,124.12151999999999,123.383,-2.215559999999982,-0.005949975475646685,2015-06-15 12:00:00,2015-06-15 23:30:00,0 days 11:30:00
234,3,20206,20227,124.18986,123.366,-2.471579999999989,-0.0066338749395481456,2015-06-16 09:00:00,2015-06-16 19:30:00,0 days 10:30:00
235,3,20255,20291,124.21297499999999,123.447,-2.2979249999999496,-0.006166626312589241,2015-06-17 09:30:00,2015-06-18 03:30:00,0 days 18:00:00
236,3,20336,20371,123.53962499999999,122.651,-2.6658749999999714,-0.00719303624242007,2015-06-19 02:00:00,2015-06-19 19:30:00,0 days 17:30:00
237,3,20404,20531,123.63007499999999,123.862,0.6957750000000118,0.001875959389331383,2015-06-22 12:00:00,2015-06-25 03:30:00,2 days 15:30:00
238,3,20608,20627,124.55266499999999,122.952,-4.801994999999977,-0.0128513107286784,2015-06-26 18:00:00,2015-06-29 03:30:00,2 days 09:30:00
239,3,20723,20805,123.10244999999998,123.13,0.08265000000005784,0.00022379733303456995,2015-07-01 03:30:00,2015-07-02 20:30:00,1 days 17:00:00
240,3,20894,20910,123.24817499999999,122.557,-2.073524999999961,-0.005607993789765953,2015-07-06 17:00:00,2015-07-07 01:00:00,0 days 08:00:00
241,3,20923,20942,123.22405499999999,122.383,-2.5231649999999917,-0.006825412457007629,2015-07-07 07:30:00,2015-07-07 17:00:00,0 days 09:30:00
242,3,21025,21119,121.99895999999998,122.585,1.7581200000000337,0.004803647506503417,2015-07-09 10:30:00,2015-07-13 09:30:00,3 days 23:00:00
243,3,21121,21176,123.79991999999999,123.393,-1.2207599999999559,-0.0032869165020460445,2015-07-13 10:30:00,2015-07-14 14:00:00,1 days 03:30:00
244,3,21208,21316,124.07126999999998,124.059,-0.03680999999996004,-9.889477233515631e-05,2015-07-15 06:00:00,2015-07-17 12:00:00,2 days 06:00:00
245,3,21345,21425,124.74361499999999,123.925,-2.4558449999999823,-0.006562379966301268,2015-07-20 02:30:00,2015-07-21 18:30:00,1 days 16:00:00
246,3,21474,21509,124.70441999999998,123.843,-2.5842599999999436,-0.0069076942100366745,2015-07-22 19:00:00,2015-07-23 12:30:00,0 days 17:30:00
247,3,21546,21573,124.50844499999998,123.771,-2.212334999999939,-0.005922851257197714,2015-07-24 07:00:00,2015-07-24 20:30:00,0 days 13:30:00
248,3,21643,21681,124.10443499999998,123.555,-1.6483049999999224,-0.00442719875401687,2015-07-28 07:30:00,2015-07-29 02:30:00,0 days 19:00:00
249,3,21707,21779,124.31849999999999,123.995,-0.9704999999999444,-0.0026021871242010164,2015-07-29 15:30:00,2015-07-31 03:30:00,1 days 12:00:00
250,3,21810,21811,124.54965,123.844,-2.116950000000017,-0.0056656120671555454,2015-07-31 19:00:00,2015-07-31 19:30:00,0 days 00:30:00
251,3,21840,21867,124.63205999999998,123.975,-1.9711799999999613,-0.005271998232236452,2015-08-03 10:00:00,2015-08-03 23:30:00,0 days 13:30:00
252,3,21894,21900,124.57477499999999,123.969,-1.8173249999999825,-0.00486274207599402,2015-08-04 13:00:00,2015-08-04 16:00:00,0 days 03:00:00
253,3,21911,21992,124.81999499999999,124.822,0.00601500000003341,1.606313155200212e-05,2015-08-04 21:30:00,2015-08-06 14:00:00,1 days 16:30:00
254,3,21997,22004,125.46017999999998,124.59,-2.6105399999999293,-0.0069359058786618855,2015-08-06 16:30:00,2015-08-06 20:00:00,0 days 03:30:00
255,3,22084,22180,125.294355,124.635,-1.9780649999999724,-0.005262447777475643,2015-08-10 12:00:00,2015-08-12 12:00:00,2 days 00:00:00
256,3,22219,22252,125.01295499999999,124.431,-1.7458649999999807,-0.004655157539472543,2015-08-13 07:30:00,2015-08-14 00:00:00,0 days 16:30:00
257,3,22309,22346,124.98682499999998,124.385,-1.8054749999999302,-0.004815107512331607,2015-08-17 04:30:00,2015-08-17 23:00:00,0 days 18:30:00
258,3,22362,22376,125.06219999999999,124.271,-2.3735999999999677,-0.006326451957505808,2015-08-18 07:00:00,2015-08-18 14:00:00,0 days 07:00:00
259,3,22398,22414,124.990845,124.294,-2.0905349999999885,-0.005575168325328117,2015-08-19 01:00:00,2015-08-19 09:00:00,0 days 08:00:00
260,3,22473,22482,124.57678499999999,123.528,-3.146354999999943,-0.0084187836441596,2015-08-20 14:30:00,2015-08-20 19:00:00,0 days 04:30:00
261,3,22608,22638,119.62012499999999,118.89,-2.1903749999999604,-0.006103697015865772,2015-08-25 10:00:00,2015-08-26 01:00:00,0 days 15:00:00
262,3,22663,22761,119.94976499999999,120.876,2.778705000000059,0.007721857562622336,2015-08-26 13:30:00,2015-08-28 14:30:00,2 days 01:00:00
263,3,22776,22802,121.95473999999999,121.181,-2.3212199999999683,-0.006344484847411347,2015-08-28 22:00:00,2015-08-31 11:00:00,2 days 13:00:00
264,3,22821,22836,121.81303499999999,120.957,-2.5681049999999743,-0.007027449894832616,2015-08-31 20:30:00,2015-09-01 04:00:00,0 days 07:30:00
265,3,22893,22957,120.67839,119.761,-2.7521699999999925,-0.007601940993743783,2015-09-02 08:30:00,2015-09-03 16:30:00,1 days 08:00:00
266,3,23034,23071,120.03619499999998,119.239,-2.391584999999921,-0.0066412884880262535,2015-09-07 07:00:00,2015-09-08 01:30:00,0 days 18:30:00
267,3,23091,23172,120.65929499999999,120.245,-1.2428849999999443,-0.003433593740125751,2015-09-08 11:30:00,2015-09-10 04:00:00,1 days 16:30:00
268,3,23192,23214,121.84519499999999,120.675,-3.5105849999999776,-0.009603948682588515,2015-09-10 14:00:00,2015-09-11 01:00:00,0 days 11:00:00
269,3,23236,23241,121.07536499999999,120.635,-1.321094999999957,-0.003637114783837214,2015-09-11 12:00:00,2015-09-11 14:30:00,0 days 02:30:00
270,3,23318,23331,121.07938499999999,119.464,-4.846154999999968,-0.013341536216094796,2015-09-15 05:00:00,2015-09-15 11:30:00,0 days 06:30:00
271,3,23354,23383,120.99797999999998,120.41,-1.7639399999999625,-0.004859419967176204,2015-09-15 23:00:00,2015-09-16 13:30:00,0 days 14:30:00
272,3,23390,23452,121.09646999999998,119.994,-3.3074099999999476,-0.009104063892200864,2015-09-16 17:00:00,2015-09-18 00:00:00,1 days 07:00:00
273,3,23500,23568,120.70049999999998,120.359,-1.0244999999999465,-0.0028293171942119777,2015-09-21 00:00:00,2015-09-22 10:00:00,1 days 10:00:00
274,3,23608,23615,120.47537999999999,119.98,-1.4861399999999492,-0.004111877464092473,2015-09-23 06:00:00,2015-09-23 09:30:00,0 days 03:30:00
275,2,23629,23657,120.80401499999999,119.909,-1.7900299999999731,-0.007408818324457056,2015-09-23 16:30:00,2015-09-24 06:30:00,0 days 14:00:00
276,2,23698,23747,120.86330999999998,120.3,-1.1266199999999742,-0.004660719617888942,2015-09-25 03:00:00,2015-09-28 03:30:00,3 days 00:30:00
277,2,23824,23850,120.51759,119.864,-1.3071799999999882,-0.0054231917515110695,2015-09-29 18:00:00,2015-09-30 07:00:00,0 days 13:00:00
278,2,23854,23884,120.490455,119.866,-1.248909999999995,-0.0051826096930250865,2015-09-30 09:00:00,2015-10-01 00:00:00,0 days 15:00:00
279,2,23903,23920,120.80803499999998,119.618,-2.380069999999961,-0.009850627899046449,2015-10-01 09:30:00,2015-10-01 18:00:00,0 days 08:30:00
280,2,23945,23968,120.57889499999999,119.209,-2.739789999999971,-0.011360984855599998,2015-10-02 06:30:00,2015-10-02 18:00:00,0 days 11:30:00
281,2,23989,24054,120.55979999999998,120.276,-0.5675999999999704,-0.002354018503680222,2015-10-05 04:30:00,2015-10-06 13:00:00,1 days 08:30:00
282,2,24170,24232,120.49145999999999,120.178,-0.6269199999999842,-0.00260151217355975,2015-10-08 23:00:00,2015-10-12 06:00:00,3 days 07:00:00
283,2,24321,24324,120.34573499999999,119.503,-1.685469999999981,-0.007002616253912075,2015-10-14 02:30:00,2015-10-14 04:00:00,0 days 01:30:00
284,2,24416,24492,119.53268999999999,119.256,-0.5533799999999758,-0.0023147642707612714,2015-10-16 02:00:00,2015-10-19 16:00:00,3 days 14:00:00
285,2,24497,24607,120.04222499999997,119.939,-0.20644999999996116,-0.0008599057539959709,2015-10-19 18:30:00,2015-10-22 01:30:00,2 days 07:00:00
286,2,24641,24679,121.02109499999999,120.416,-1.210189999999983,-0.0049999134448419635,2015-10-22 18:30:00,2015-10-23 13:30:00,0 days 19:00:00
287,2,24690,24723,121.79695499999998,120.831,-1.9319099999999594,-0.007930863296212731,2015-10-23 19:00:00,2015-10-26 10:30:00,2 days 15:30:00
288,2,24811,24827,120.96682499999999,120.351,-1.2316499999999735,-0.005090858588707947,2015-10-28 06:30:00,2015-10-28 14:30:00,0 days 08:00:00
289,2,24839,24870,121.398975,120.757,-1.283949999999976,-0.005288141847984984,2015-10-28 20:30:00,2015-10-29 12:00:00,0 days 15:30:00
290,2,24882,24910,121.74871499999999,121.144,-1.2094299999999691,-0.0049669107390577505,2015-10-29 18:00:00,2015-10-30 08:00:00,0 days 14:00:00
291,2,24975,25016,121.25325,120.854,-0.79849999999999,-0.0032926952473438797,2015-11-02 17:30:00,2015-11-03 14:00:00,0 days 20:30:00
292,2,25019,25141,121.55575499999998,121.653,0.19449000000005867,0.0008000032577646365,2015-11-03 15:30:00,2015-11-06 04:30:00,2 days 13:00:00
293,2,25154,25223,122.49944999999998,123.096,1.1931000000000438,0.004869817782855446,2015-11-06 11:00:00,2015-11-09 21:30:00,3 days 10:30:00
294,2,25252,25279,123.74564999999998,123.182,-1.1272999999999627,-0.004554907586650336,2015-11-10 12:00:00,2015-11-11 01:30:00,0 days 13:30:00
295,2,25312,25322,123.52555499999998,122.845,-1.361109999999968,-0.005509426774079174,2015-11-11 18:00:00,2015-11-11 23:00:00,0 days 05:00:00
296,2,25348,25367,123.63509999999998,122.662,-1.9461999999999477,-0.007870742208320847,2015-11-12 12:00:00,2015-11-12 21:30:00,0 days 09:30:00
297,2,25405,25426,123.29339999999999,122.503,-1.5807999999999822,-0.006410724337231333,2015-11-13 16:30:00,2015-11-16 03:00:00,2 days 10:30:00
298,2,25448,25537,123.65419499999999,123.245,-0.8183899999999653,-0.0033091881759448327,2015-11-16 14:00:00,2015-11-18 10:30:00,1 days 20:30:00
299,2,25554,25581,124.13056499999999,123.295,-1.6711299999999767,-0.006731339698647032,2015-11-18 19:00:00,2015-11-19 08:30:00,0 days 13:30:00
300,2,25666,25701,123.59288999999998,122.883,-1.4197799999999745,-0.005743777008531681,2015-11-23 03:00:00,2015-11-23 20:30:00,0 days 17:30:00
301,2,25786,25819,123.298425,122.57,-1.4568500000000029,-0.005907820801441699,2015-11-25 15:00:00,2015-11-26 07:30:00,0 days 16:30:00
302,2,25856,25872,123.242145,122.389,-1.7062899999999956,-0.006922510152675421,2015-11-27 02:00:00,2015-11-27 10:00:00,0 days 08:00:00
303,2,25890,25961,123.45520499999998,122.861,-1.1884099999999478,-0.004813122298083505,2015-11-27 19:00:00,2015-12-01 06:30:00,3 days 11:30:00
304,2,25987,25992,123.49138499999998,122.82,-1.3427699999999732,-0.005436695037471573,2015-12-01 19:30:00,2015-12-01 22:00:00,0 days 02:30:00
305,2,26016,26058,123.66524999999999,123.384,-0.5624999999999716,-0.002274284813235661,2015-12-02 10:00:00,2015-12-03 07:00:00,0 days 21:00:00
306,2,26060,26083,124.03810499999999,122.72,-2.636209999999977,-0.010626613491071857,2015-12-03 08:00:00,2015-12-03 19:30:00,0 days 11:30:00
307,2,26122,26190,123.55972499999999,123.359,-0.40144999999998277,-0.0016245180215478383,2015-12-04 15:00:00,2015-12-08 01:00:00,3 days 10:00:00
308,2,26310,26323,122.27432999999998,121.401,-1.746659999999963,-0.0071423822154657035,2015-12-10 13:00:00,2015-12-10 19:30:00,0 days 06:30:00
309,2,26338,26365,122.53864499999999,121.111,-2.855289999999968,-0.011650569499931929,2015-12-11 03:00:00,2015-12-11 16:30:00,0 days 13:30:00
310,2,26401,26417,121.89242999999999,120.398,-2.9888599999999883,-0.012260236341173902,2015-12-14 10:30:00,2015-12-14 18:30:00,0 days 08:00:00
311,2,26439,26587,121.660275,122.138,0.9554500000000132,0.003926713136231275,2015-12-15 05:30:00,2015-12-18 07:30:00,3 days 02:00:00
312,2,26648,26661,121.97182499999998,121.106,-1.7316499999999735,-0.007098565590864858,2015-12-21 14:00:00,2015-12-21 20:30:00,0 days 06:30:00
313,2,26686,26695,121.79795999999997,120.996,-1.6039199999999596,-0.006584346732900759,2015-12-22 09:00:00,2015-12-22 13:30:00,0 days 04:30:00
314,2,26726,26744,121.60700999999999,120.84,-1.5340199999999697,-0.006307284423817228,2015-12-23 05:00:00,2015-12-23 14:00:00,0 days 09:00:00
315,2,26824,26847,121.16681999999999,120.332,-1.669639999999987,-0.006889839974342782,2015-12-28 10:00:00,2015-12-28 21:30:00,0 days 11:30:00
316,2,26880,26926,121.01908499999999,120.44,-1.1581699999999842,-0.004785071709970334,2015-12-29 14:00:00,2015-12-30 13:00:00,0 days 23:00:00
317,2,26935,26961,121.16179499999998,120.405,-1.5135899999999651,-0.0062461520976969664,2015-12-30 17:30:00,2015-12-31 06:30:00,0 days 13:00:00
318,2,27039,27064,119.969865,118.944,-2.051729999999992,-0.008551022375493988,2016-01-05 01:30:00,2016-01-05 14:00:00,0 days 12:30:00
319,2,27135,27136,119.16184499999999,118.614,-1.095689999999962,-0.004597486720686272,2016-01-07 01:30:00,2016-01-07 02:00:00,0 days 00:30:00
320,2,27192,27222,118.83722999999998,117.754,-2.166459999999944,-0.009115241073861857,2016-01-08 06:00:00,2016-01-08 21:00:00,0 days 15:00:00
321,2,27257,27283,118.26940499999999,117.765,-1.0088099999999827,-0.004264881521979347,2016-01-11 14:30:00,2016-01-12 03:30:00,0 days 13:00:00
322,2,27284,27296,118.37392499999999,117.392,-1.9638499999999794,-0.008295112289298467,2016-01-12 04:00:00,2016-01-12 10:00:00,0 days 06:00:00
323,2,27306,27369,118.46236499999999,117.809,-1.3067299999999875,-0.005515380348855903,2016-01-12 15:00:00,2016-01-13 22:30:00,1 days 07:30:00
324,2,27404,27440,118.32769499999999,117.628,-1.3993899999999826,-0.005913197244313717,2016-01-14 16:00:00,2016-01-15 10:00:00,0 days 18:00:00
325,2,27484,27563,117.762885,117.541,-0.44377000000000066,-0.0018841674947076559,2016-01-18 08:00:00,2016-01-19 23:30:00,1 days 15:30:00
326,2,27617,27644,117.80710499999999,116.992,-1.6302099999999768,-0.006918979971539008,2016-01-21 02:30:00,2016-01-21 16:00:00,0 days 13:30:00
327,2,27651,27736,118.24427999999999,118.411,0.3334400000000244,0.0014099624945917988,2016-01-21 19:30:00,2016-01-25 14:00:00,3 days 18:30:00
328,2,27793,27818,119.02918499999998,118.311,-1.436369999999954,-0.006033688292497175,2016-01-26 18:30:00,2016-01-27 07:00:00,0 days 12:30:00
329,2,27840,27903,119.33570999999999,118.827,-1.0174199999999871,-0.004262848061154512,2016-01-27 18:00:00,2016-01-29 01:30:00,1 days 07:30:00
330,2,27912,27984,120.90351,121.031,0.2549800000000175,0.0010544772438783045,2016-01-29 06:00:00,2016-02-01 18:00:00,3 days 12:00:00
331,2,28172,28219,117.58198499999999,116.468,-2.2279699999999707,-0.009474112892378761,2016-02-05 16:00:00,2016-02-08 15:30:00,2 days 23:30:00
332,2,28288,28291,115.75288499999999,114.469,-2.567769999999996,-0.011091602598069183,2016-02-10 02:00:00,2016-02-10 03:30:00,0 days 01:30:00
333,2,28318,28322,115.31872499999999,114.018,-2.6014499999999714,-0.011279391096285396,2016-02-10 17:00:00,2016-02-10 19:00:00,0 days 02:00:00
334,2,28385,28502,112.82330999999999,113.742,1.8373800000000244,0.008142732206669168,2016-02-12 02:30:00,2016-02-16 13:00:00,4 days 10:30:00
335,2,28537,28545,114.24940499999998,113.669,-1.1608099999999695,-0.005080157747867298,2016-02-17 06:30:00,2016-02-17 10:30:00,0 days 04:00:00
336,2,28559,28584,115.06244999999998,113.927,-2.270899999999955,-0.009868119442963175,2016-02-17 17:30:00,2016-02-18 06:00:00,0 days 12:30:00
337,2,28685,28720,113.44037999999999,112.949,-0.9827599999999848,-0.004331614545014628,2016-02-22 08:30:00,2016-02-23 02:00:00,0 days 17:30:00
338,2,28820,28886,112.64140499999999,113.051,0.8191900000000203,0.003636273890582409,2016-02-25 04:00:00,2016-02-26 13:00:00,1 days 09:00:00
339,2,28892,28926,113.97503999999999,112.969,-2.0120799999999974,-0.008826844895163055,2016-02-26 16:00:00,2016-02-29 09:00:00,2 days 17:00:00
340,2,28983,29047,113.72579999999998,113.285,-0.8815999999999633,-0.003875989441269989,2016-03-01 13:30:00,2016-03-02 21:30:00,1 days 08:00:00
341,2,29073,29092,114.47653499999998,113.497,-1.9590699999999686,-0.008556644381313427,2016-03-03 10:30:00,2016-03-03 20:00:00,0 days 09:30:00
342,2,29122,29163,114.30266999999998,113.692,-1.2213399999999695,-0.005342569862978541,2016-03-04 11:00:00,2016-03-07 07:30:00,2 days 20:30:00
343,2,29282,29333,113.62730999999998,112.748,-1.7586199999999508,-0.007738544545320747,2016-03-09 19:00:00,2016-03-10 20:30:00,1 days 01:30:00
344,2,29362,29418,114.28256999999999,113.601,-1.3631399999999871,-0.005963901581842235,2016-03-11 11:00:00,2016-03-14 15:00:00,3 days 04:00:00
345,2,29440,29453,114.38809499999999,113.373,-2.030189999999976,-0.008874131525662632,2016-03-15 02:00:00,2016-03-15 08:30:00,0 days 06:30:00
346,2,29491,29529,114.08558999999998,112.552,-3.0671799999999507,-0.013442451408630762,2016-03-16 03:30:00,2016-03-16 22:30:00,0 days 19:00:00
347,2,29608,29643,111.99820499999998,111.466,-1.064409999999981,-0.004751906514930182,2016-03-18 14:00:00,2016-03-21 08:30:00,2 days 18:30:00
348,2,29657,29701,112.30573499999998,111.691,-1.2294699999999636,-0.0054737632054140395,2016-03-21 15:30:00,2016-03-22 13:30:00,0 days 22:00:00
349,2,29719,29774,112.868535,112.415,-0.9070699999999761,-0.004018258941696939,2016-03-22 22:30:00,2016-03-24 02:00:00,1 days 03:30:00
350,2,29788,29812,113.39515499999999,112.792,-1.2063099999999736,-0.005319054416390023,2016-03-24 09:00:00,2016-03-24 21:00:00,0 days 12:00:00
351,2,29822,29903,113.39314499999998,113.31,-0.16628999999994676,-0.0007332453826902618,2016-03-25 02:00:00,2016-03-28 19:30:00,3 days 17:30:00
352,2,29925,29952,114.08860499999999,112.975,-2.2272099999999853,-0.009760878397978456,2016-03-29 06:30:00,2016-03-29 20:00:00,0 days 13:30:00
353,2,30005,30024,112.97003999999998,112.221,-1.498079999999959,-0.006630430510602414,2016-03-30 22:30:00,2016-03-31 08:00:00,0 days 09:30:00
354,2,30052,30072,113.075565,112.231,-1.6891300000000058,-0.007469031881467969,2016-03-31 22:00:00,2016-04-01 08:00:00,0 days 10:00:00
355,2,30225,30234,111.00928499999998,110.08,-1.8585699999999576,-0.008371236694299733,2016-04-06 12:30:00,2016-04-06 17:00:00,0 days 04:30:00
356,2,30308,30338,109.15706999999999,108.407,-1.5001399999999876,-0.006871474289297019,2016-04-08 06:00:00,2016-04-08 21:00:00,0 days 15:00:00
357,2,30382,30396,108.49578,107.911,-1.16955999999999,-0.005389887053671494,2016-04-11 19:00:00,2016-04-12 02:00:00,0 days 07:00:00
358,2,30410,30521,108.86260499999999,108.955,0.18479000000002088,0.0008487303789947998,2016-04-12 09:00:00,2016-04-14 16:30:00,2 days 07:30:00
359,2,30543,30567,110.10176999999999,108.906,-2.3915399999999636,-0.010860588344764888,2016-04-15 03:30:00,2016-04-15 15:30:00,0 days 12:00:00
360,2,30620,30688,109.24751999999998,109.12,-0.2550399999999513,-0.0011672576182962802,2016-04-18 18:00:00,2016-04-20 04:00:00,1 days 10:00:00
